time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1951-10-22T03:29:35.000Z,23.917,121.343,25,7.2,mw,,,,,iscgem,iscgem894824,2019-12-29T18:52:47.645Z,"Taiwan",earthquake,,,,,automatic,iscgem,iscgem
1951-10-22T05:43:07.000Z,23.775,121.393,20,7,mw,,,,,iscgem,iscgem894828,2019-12-29T18:53:50.047Z,"Taiwan",earthquake,,,,,automatic,iscgem,iscgem
1951-11-06T16:40:14.000Z,47.297,154.05,35,7,mw,,,,,iscgem,iscgem894891,2015-05-13T18:52:46.000Z,"Kuril Islands",earthquake,,,,,automatic,iscgem,iscgem
1951-11-18T09:35:54.000Z,31.056,91.261,30,7.7,mw,,,,,iscgem,iscgem894960,2019-12-29T19:02:14.524Z,"eastern Xizang",earthquake,,,,,automatic,iscgem,iscgem
1951-11-24T18:47:18.000Z,23.046,121.249,25,7.3,mw,,,,,iscgemsup,iscgemsup894987,2020-01-02T22:57:41.069Z,"Taiwan",earthquake,,,,,automatic,iscgem,iscgem
1951-11-24T18:50:24.000Z,23.092,121.214,30,7.8,mw,,,,,iscgem,iscgem894988,2019-12-29T19:03:04.214Z,"Taiwan",earthquake,,,,,automatic,iscgem,iscgem
1951-12-08T04:14:16.000Z,-34.229,57.47,15,7.5,mw,,,,,iscgem,iscgem895020,2015-05-13T18:52:47.000Z,"South Indian Ocean",earthquake,,,,,automatic,iscgem,iscgem
1952-02-14T03:38:17.000Z,-7.78,126.493,25,7,mw,,,,,iscgem,iscgem892487,2019-12-29T18:00:12.085Z,"Kepulauan Barat Daya, Indonesia",earthquake,,,,,automatic,iscgem,iscgem
1952-03-04T01:22:49.000Z,42.084,143.899,45,8.1,mw,,,,,iscgem,iscgem892540,2019-12-29T18:01:29.297Z,"Hokkaido, Japan region",earthquake,,,,,automatic,iscgem,iscgem
1952-03-19T10:57:15.000Z,9.669,127.099,15,7.3,mw,,,,,iscgem,iscgem892651,2019-12-29T18:05:19.209Z,"Philippine Islands region",earthquake,,,,,automatic,iscgem,iscgem
1952-07-21T11:52:15.460Z,34.9581667,-118.998,6,7.5,mw,8,146,,0.39,ci,ci3319401,2020-02-12T19:19:25.792Z,"6km WNW of Grapevine, CA",earthquake,1.42,31.61,,0,reviewed,ci,ci
1952-08-17T16:02:14.000Z,30.648,91.601,25,7.4,mw,,,,,iscgem,iscgem893286,2019-12-29T18:16:18.225Z,"eastern Xizang",earthquake,,,,,automatic,iscgem,iscgem
1952-11-04T16:58:30.000Z,52.623,159.779,21.6,9,mw,,,,,official,official19521104165830_30,2020-01-02T23:22:17.605Z,"off the east coast of the Kamchatka Peninsula, Russia",earthquake,,,,,automatic,iscgem,official
1952-12-06T10:41:22.000Z,-8.229,156.434,15,7,mw,,,,,iscgem,iscgem893860,2019-12-29T18:28:52.123Z,"Solomon Islands",earthquake,,,,,automatic,iscgem,iscgem
1953-01-05T07:48:28.000Z,53.631,170.973,21.3,7,mw,,,,,iscgem,iscgem891410,2019-05-08T00:48:17.764Z,"Near Islands, Aleutian Islands, Alaska",earthquake,,,,,automatic,iscgem,iscgem
1953-03-18T19:06:17.000Z,40.175,27.648,10,7.3,mw,,,,,iscgem,iscgem891561,2019-12-29T17:31:11.396Z,"western Turkey",earthquake,,,,,automatic,iscgem,iscgem
1953-03-19T08:27:52.000Z,13.809,-61.216,128.8,7.3,mw,,,,,iscgem,iscgem891566,2019-12-29T17:31:48.377Z,"Saint Lucia region, Windward Islands",earthquake,,,,,automatic,iscgem,iscgem
1953-04-23T16:24:33.000Z,-4.449,152.868,35,7.4,mw,,,,,iscgem,iscgem891636,2019-12-29T17:33:54.242Z,"New Britain region, Papua New Guinea",earthquake,,,,,automatic,iscgem,iscgem
1953-05-06T17:16:48.000Z,-37.093,-72.866,66,7.5,mw,,,,,iscgem,iscgem891664,2019-12-29T17:35:55.271Z,"Bio-Bio, Chile",earthquake,,,,,automatic,iscgem,iscgem
1953-07-02T06:57:00.000Z,-19.092,169.635,236.2,7.2,mw,,,,,iscgem,iscgem891794,2019-12-29T17:39:26.125Z,"Vanuatu",earthquake,,,,,automatic,iscgem,iscgem
1953-11-04T03:49:13.000Z,-13.082,166.464,35,7.1,mw,,,,,iscgem,iscgem892130,2019-12-29T17:52:27.178Z,"Vanuatu",earthquake,,,,,automatic,iscgem,iscgem
1953-11-25T17:48:55.000Z,34.006,141.625,25,7.9,mw,,,,,iscgem,iscgem892187,2019-12-29T17:54:19.809Z,"off the east coast of Honshu, Japan",earthquake,,,,,automatic,iscgem,iscgem
1953-12-12T17:31:29.000Z,-3.552,-80.636,25,7.3,mw,,,,,iscgem,iscgem892281,2019-12-29T17:56:24.663Z,"Peru-Ecuador border region",earthquake,,,,,automatic,iscgem,iscgem
1954-02-01T01:06:56.000Z,24.057,143.467,15,7.2,mw,,,,,iscgem,iscgem890294,2015-05-13T18:52:48.000Z,"Volcano Islands, Japan region",earthquake,,,,,automatic,iscgem,iscgem
1954-02-11T00:30:20.000Z,38.956,101.217,25,7,mw,,,,,iscgem,iscgem890326,2019-12-29T17:05:43.520Z,"Gansu, China",earthquake,,,,,automatic,iscgem,iscgem
1954-03-29T06:17:07.000Z,36.988,-3.612,626.2,7.8,mw,,,,,iscgem,iscgem890481,2019-12-29T17:08:39.221Z,"Strait of Gibraltar",earthquake,,,,,automatic,iscgem,iscgem
1954-03-31T18:25:50.000Z,12.185,58,15,7.1,mw,,,,,iscgem,iscgem890491,2015-05-13T18:52:48.000Z,"Owen Fracture Zone region",earthquake,,,,,automatic,iscgem,iscgem
1954-04-29T11:34:39.000Z,29.112,-113.024,10,7.2,mw,,,,,iscgem,iscgem890579,2019-12-29T17:10:31.187Z,"Baja California, Mexico",earthquake,,,,,automatic,iscgem,iscgem
1954-12-16T11:07:11.000Z,39.283,-118.117,15,7.26,mw,,,,,ushis,ushis1985,2019-12-29T17:25:15.661Z,"Nevada",earthquake,,,,,reviewed,ushis,hht
1955-01-05T00:50:21.000Z,-50.075,162.851,15,7,mw,,,,,iscgem,iscgem889080,2015-05-13T18:52:49.000Z,"Auckland Islands, New Zealand region",earthquake,,,,,automatic,iscgem,iscgem
1955-02-27T20:43:27.000Z,-28.336,-175.599,15,7.5,mw,,,,,iscgem,iscgem889257,2015-05-13T18:52:49.000Z,"Kermadec Islands region",earthquake,,,,,automatic,iscgem,iscgem
1955-03-14T13:12:04.000Z,52.5,-173.5,100,7,uk,,,,,ushis,ushis2022,2018-06-04T20:43:44.000Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,,,,reviewed,ushis,pas
1955-03-18T00:06:52.000Z,54.252,160.884,59.2,7.2,mw,,,,,iscgem,iscgem889331,2019-12-28T23:00:49.436Z,"near the east coast of the Kamchatka Peninsula, Russia",earthquake,,,,,automatic,iscgem,iscgem
1955-03-22T14:05:09.000Z,-9.101,91.653,20,7,mw,,,,,iscgem,iscgem889351,2015-05-13T18:52:49.000Z,"South Indian Ocean",earthquake,,,,,automatic,iscgem,iscgem
1955-03-31T18:17:13.000Z,7.658,123.157,35,7.4,mw,,,,,iscgem,iscgem889384,2019-12-29T16:42:10.325Z,"Mindanao, Philippines",earthquake,,,,,automatic,iscgem,iscgem
1955-04-14T01:29:04.000Z,29.957,101.759,10,7.1,mw,,,,,iscgem,iscgem889422,2019-12-29T16:44:58.100Z,"western Sichuan, China",earthquake,,,,,automatic,iscgem,iscgem
1955-04-19T20:24:10.000Z,-30.128,-71.935,15,7,mw,,,,,iscgem,iscgem889444,2019-12-29T16:46:15.926Z,"offshore Coquimbo, Chile",earthquake,,,,,automatic,iscgem,iscgem
1955-05-17T14:49:55.000Z,6.828,93.869,25.3,7,mw,,,,,iscgem,iscgem889535,2019-12-29T16:48:35.032Z,"Nicobar Islands, India region",earthquake,,,,,automatic,iscgem,iscgem
1955-05-30T12:31:44.000Z,24.319,142.412,558.9,7.2,mw,,,,,iscgem,iscgem889583,2015-05-13T18:52:49.000Z,"Volcano Islands, Japan region",earthquake,,,,,automatic,iscgem,iscgem
1955-10-10T08:57:50.000Z,-5.062,152.855,20,7.3,mw,,,,,iscgem,iscgem889990,2019-12-29T17:00:40.089Z,"New Britain region, Papua New Guinea",earthquake,,,,,automatic,iscgem,iscgem
1956-01-10T08:52:43.000Z,-26.43,-175.241,35,7,mw,,,,,iscgem,iscgem887807,2015-05-13T18:52:50.000Z,"south of Tonga",earthquake,,,,,automatic,iscgem,iscgem
1956-01-16T23:37:45.000Z,-0.727,-80.213,20,7,mw,,,,,iscgem,iscgem887842,2019-12-28T22:31:32.111Z,"near the coast of Ecuador",earthquake,,,,,automatic,iscgem,iscgem
1956-02-18T07:34:25.000Z,30.206,138.102,484.1,7.3,mw,,,,,iscgem,iscgem887981,2015-05-13T18:52:50.000Z,"Izu Islands, Japan region",earthquake,,,,,automatic,iscgem,iscgem
1956-05-23T20:48:32.000Z,-15.434,-178.803,419.1,7.6,mw,,,,,iscgem,iscgem888284,2019-12-28T22:39:51.596Z,"Fiji region",earthquake,,,,,automatic,iscgem,iscgem
1956-06-09T23:13:55.000Z,35.155,67.607,25,7.3,mw,,,,,iscgem,iscgem888345,2019-12-28T22:40:53.636Z,"central Afghanistan",earthquake,,,,,automatic,iscgem,iscgem
1956-07-09T03:11:45.000Z,36.664,25.957,20,7.7,mw,,,,,iscgem,iscgem888445,2019-12-28T22:43:22.157Z,"Dodecanese Islands, Greece",earthquake,,,,,automatic,iscgem,iscgem
1956-09-29T23:20:55.000Z,35.677,140.259,66.1,7.5,mw,,,,,iscgem,iscgem888741,2019-12-28T22:49:18.221Z,"near the east coast of Honshu, Japan",earthquake,,,,,automatic,iscgem,iscgem
1956-10-24T14:42:18.000Z,11.682,-86.556,35,7.1,mw,,,,,iscgem,iscgem888827,2019-12-28T22:50:29.121Z,"near the coast of Nicaragua",earthquake,,,,,automatic,iscgem,iscgem
1957-03-09T14:22:33.000Z,51.499,-175.626,25,8.6,mw,,,,,official,official19570309142233_30,2019-06-21T22:15:50.904Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,,,,automatic,iscgem,official
1957-03-11T09:58:52.000Z,52.691,-169.191,35,7.1,mw,,,,,iscgem,iscgem886098,2019-05-09T21:13:31.889Z,"Fox Islands, Aleutian Islands, Alaska",earthquake,,,,,automatic,iscgem,iscgem
1957-03-11T14:55:24.000Z,51.339,-178.602,25,7,mw,,,,,iscgem,iscgem886103,2019-05-09T21:16:06.536Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,,,,automatic,iscgem,iscgem
1957-03-12T11:45:00.000Z,51.481,-177.243,20,7.1,mw,,,,,iscgem,iscgem886120,2019-05-09T21:37:05.018Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,,,,automatic,iscgem,iscgem
1957-03-14T14:47:50.000Z,51.196,-176.733,25,7.1,mw,,,,,iscgem,iscgem886155,2019-05-09T21:48:47.920Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,,,,automatic,iscgem,iscgem
1957-03-16T02:34:18.000Z,51.419,-178.87,25,7.2,mw,,,,,iscgem,iscgem886172,2019-05-09T21:52:13.173Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,,,,automatic,iscgem,iscgem
1957-03-22T14:21:15.000Z,53.778,-165.771,46.6,7.1,mw,,,,,iscgem,iscgem886230,2019-12-28T22:00:56.605Z,"Fox Islands, Aleutian Islands, Alaska",earthquake,,,,,automatic,iscgem,iscgem
1957-04-10T11:30:03.000Z,55.869,-153.964,15,7,mw,,,,,iscgem,iscgem886362,2019-05-09T23:16:02.205Z,"south of Alaska",earthquake,,,,,automatic,iscgem,iscgem
1957-04-14T19:18:04.000Z,-15.02,-173.381,20,7.1,mw,,,,,iscgem,iscgem886391,2015-05-13T18:52:51.000Z,"Tonga",earthquake,,,,,automatic,iscgem,iscgem
1957-04-24T19:10:13.000Z,36.493,28.829,35,7.1,mw,,,,,iscgem,iscgem886445,2019-12-28T22:04:43.219Z,"Dodecanese Islands, Greece",earthquake,,,,,automatic,iscgem,iscgem
1957-04-25T02:25:41.000Z,36.405,28.699,35,7.3,mw,,,,,iscgem,iscgem886448,2019-12-28T22:05:03.469Z,"Dodecanese Islands, Greece",earthquake,,,,,automatic,iscgem,iscgem
1957-05-26T06:33:37.000Z,40.73,31.09,25,7.1,mw,,,,,iscgem,iscgem886602,2019-12-28T22:07:45.295Z,"western Turkey",earthquake,,,,,automatic,iscgem,iscgem
1957-06-22T23:50:35.000Z,-1.723,136.592,59.1,7.1,mw,,,,,iscgem,iscgem886739,2019-12-28T22:10:11.491Z,"Biak region, Indonesia",earthquake,,,,,automatic,iscgem,iscgem
1957-06-27T00:09:36.000Z,56.177,116.409,25,7.4,mw,,,,,iscgem,iscgem886753,2019-12-28T22:10:37.877Z,"Chitinskaya Oblast', Russia",earthquake,,,,,automatic,iscgem,iscgem
1957-07-28T08:40:12.000Z,17.055,-99.092,37.8,7.6,mw,,,,,iscgem,iscgem886928,2019-12-28T22:13:20.650Z,"Guerrero, Mexico",earthquake,,,,,automatic,iscgem,iscgem
1957-09-24T08:21:14.000Z,5.327,127.005,35,7.2,mw,,,,,iscgem,iscgem887230,2019-12-28T22:18:52.180Z,"Philippine Islands region",earthquake,,,,,automatic,iscgem,iscgem
1957-09-28T14:20:03.000Z,-20.541,-178.349,586.6,7.4,mw,,,,,iscgem,iscgem887265,2015-05-13T18:52:52.000Z,"Fiji region",earthquake,,,,,automatic,iscgem,iscgem
1957-10-27T22:32:42.000Z,55.75,161.134,147.8,7.6,mw,,,,,iscgem,iscgem887437,2019-12-28T22:23:05.666Z,"near the east coast of the Kamchatka Peninsula, Russia",earthquake,,,,,automatic,iscgem,iscgem
1957-11-29T22:19:50.000Z,-20.948,-66.713,232.5,7.7,mw,,,,,iscgem,iscgem887612,2019-12-28T22:26:50.330Z,"Potosi, Bolivia",earthquake,,,,,automatic,iscgem,iscgem
1957-12-04T03:37:53.000Z,45.189,99.368,30,8.1,mw,,,,,iscgem,iscgem887636,2019-12-28T22:27:07.078Z,"central Mongolia",earthquake,,,,,automatic,iscgem,iscgem
1957-12-17T13:50:22.000Z,-12.418,166.684,123.6,7.8,mw,,,,,iscgem,iscgem887702,2019-12-28T22:29:03.939Z,"Santa Cruz Islands",earthquake,,,,,automatic,iscgem,iscgem
1958-01-15T19:14:31.000Z,-16.625,-72.242,64,7,mw,,,,,iscgem,iscgem883699,2019-12-28T21:27:15.909Z,"near the coast of southern Peru",earthquake,,,,,automatic,iscgem,iscgem
1958-01-19T14:07:28.000Z,1.011,-79.489,27.5,7.6,mw,,,,,iscgem,iscgem883713,2019-12-28T21:27:40.592Z,"near the coast of Ecuador",earthquake,,,,,automatic,iscgem,iscgem
1958-03-11T00:26:02.000Z,24.945,124.327,35,7.2,mw,,,,,iscgem,iscgem883985,2019-12-28T21:32:16.345Z,"southwestern Ryukyu Islands, Japan",earthquake,,,,,automatic,iscgem,iscgem
1958-04-07T15:30:45.000Z,65.915,-156.343,15,7.1,mw,,,,,iscgem,iscgem884131,2019-12-28T21:35:15.794Z,"northern Alaska",earthquake,,,,,automatic,iscgem,iscgem
1958-07-10T06:15:58.000Z,58.23,-136.712,10,7.8,mw,,,,,iscgem,iscgem884702,2019-12-28T21:43:47.312Z,"Southeastern Alaska",earthquake,,,,,automatic,iscgem,iscgem
1958-07-26T17:37:14.000Z,-13.428,-69.388,612.4,7.5,mw,,,,,iscgem,iscgem884809,2015-05-13T18:52:52.000Z,"southern Peru",earthquake,,,,,automatic,iscgem,iscgem
1958-11-06T22:58:09.000Z,44.479,148.485,35,8.3,mw,,,,,official,official19581106225809_30,2020-01-02T23:22:46.834Z,"Kuril Islands",earthquake,,,,,automatic,iscgem,official
1958-11-12T20:23:33.000Z,44.215,148.754,35,7,mw,,,,,iscgem,iscgem885493,2019-12-28T21:50:54.211Z,"Kuril Islands",earthquake,,,,,automatic,iscgem,iscgem
1959-01-22T05:10:32.000Z,37.492,142.33,35,7,mw,,,,,iscgem,iscgem881240,2019-12-28T20:55:23.320Z,"off the east coast of Honshu, Japan",earthquake,,,,,automatic,iscgem,iscgem
1959-05-04T07:15:47.000Z,53.257,159.732,55,7.9,mw,,,,,iscgem,iscgem881925,2019-12-28T21:04:14.970Z,"near the east coast of the Kamchatka Peninsula, Russia",earthquake,,,,,automatic,iscgem,iscgem
1959-06-14T00:12:06.000Z,-20.407,-68.862,109.2,7.1,mw,,,,,iscgem,iscgem882240,2019-12-28T21:08:00.012Z,"Tarapaca, Chile",earthquake,,,,,automatic,iscgem,iscgem
1959-08-15T08:57:06.000Z,22.078,121.105,25,7.2,mw,,,,,iscgem,iscgem882641,2019-12-28T21:13:05.409Z,"Taiwan region",earthquake,,,,,automatic,iscgem,iscgem
1959-08-17T21:04:48.000Z,-7.776,156.328,25,7,mw,,,,,iscgem,iscgem882668,2019-12-28T21:14:05.810Z,"Solomon Islands",earthquake,,,,,automatic,iscgem,iscgem
1959-08-18T06:37:14.500Z,44.712,-111.215,5,7.3,mw,,,,,ushis,ushis2396,2019-12-28T21:14:30.522Z,"The 1959 Hebgen Lake Earthquake, Montana",earthquake,,,,,reviewed,ushis,dsr
1959-09-14T14:09:46.000Z,-28.84,-177.209,35,7.3,mw,,,,,iscgem,iscgem882896,2015-05-13T18:52:54.000Z,"Kermadec Islands region",earthquake,,,,,automatic,iscgem,iscgem
1959-12-14T23:22:03.000Z,-59.935,-26.266,25,7,mw,,,,,iscgem,iscgem883464,2015-05-13T18:52:54.000Z,"South Sandwich Islands region",earthquake,,,,,automatic,iscgem,iscgem
1960-01-15T09:30:21.000Z,-15.008,-74.867,65,7.1,mw,,,,,iscgem,iscgem878016,2019-12-28T18:59:32.620Z,"near the coast of southern Peru",earthquake,,,,,automatic,iscgem,iscgem
1960-03-20T17:07:31.000Z,39.869,143.228,15,8,mw,,,,,iscgem,iscgem878564,2019-12-28T19:03:03.227Z,"off the east coast of Honshu, Japan",earthquake,,,,,automatic,iscgem,iscgem
1960-03-23T00:23:28.000Z,39.635,143.316,15,7,mw,,,,,iscgem,iscgem878607,2019-12-28T19:03:25.548Z,"off the east coast of Honshu, Japan",earthquake,,,,,automatic,iscgem,iscgem
1960-05-21T10:02:57.000Z,-37.824,-73.353,25,8.1,mw,,,,,iscgem,iscgem879106,2019-12-28T19:06:44.930Z,"Bio-Bio, Chile",earthquake,,,,,automatic,iscgem,iscgem
1960-05-22T10:30:44.000Z,-37.775,-73.017,25,7.1,mw,,,,,iscgem,iscgem879127,2019-12-28T19:07:53.368Z,"Bio-Bio, Chile",earthquake,,,,,automatic,iscgem,iscgem
1960-05-22T18:56:02.000Z,-38.061,-73.039,25,7.8,mw,,,,,official,official19600522185602_30,2020-01-02T23:23:12.721Z,"Araucania, Chile",earthquake,,,,,automatic,iscgem,official
1960-05-22T19:11:20.000Z,-38.143,-73.407,25,9.5,mw,,,,,official,official19600522191120_30,2020-02-06T18:05:15.896Z,"1960 Great Chilean Earthquake (Valdivia Earthquake)",earthquake,,,,,automatic,iscgem,official
1960-06-06T05:55:48.000Z,-45.785,-72.889,15,7.8,mw,,,,,iscgem,iscgem879416,2019-12-28T19:12:21.846Z,"Aisen, Chile",earthquake,,,,,automatic,iscgem,iscgem
1960-06-20T02:01:14.000Z,-38.154,-72.917,25,7,mw,,,,,iscgem,iscgem879577,2019-12-28T20:39:25.300Z,"Araucania, Chile",earthquake,,,,,automatic,iscgem,iscgem
1960-11-01T08:45:59.000Z,-38.467,-75.031,20,7.4,mw,,,,,iscgem,iscgem880670,2019-12-28T20:50:20.911Z,"off the coast of Araucania, Chile",earthquake,,,,,automatic,iscgem,iscgem
1960-11-20T22:01:57.000Z,-6.775,-80.918,15,7.6,mw,,,,,iscgem,iscgem880820,2019-12-28T20:52:00.824Z,"near the coast of northern Peru",earthquake,,,,,automatic,iscgem,iscgem
1960-11-24T06:52:47.000Z,-24.678,-176.248,30,7.2,mw,,,,,iscgem,iscgem880846,2015-05-13T18:52:55.000Z,"south of the Fiji Islands",earthquake,,,,,automatic,iscgem,iscgem
1960-12-02T09:10:48.000Z,-24.732,-70.297,35,7.3,mw,,,,,iscgem,iscgem880905,2019-12-28T20:52:33.763Z,"Antofagasta, Chile",earthquake,,,,,automatic,iscgem,iscgem
1961-01-16T07:20:13.000Z,36.121,141.758,30,7.2,mw,,,,,iscgem,iscgem875966,2019-12-28T18:41:44.503Z,"near the east coast of Honshu, Japan",earthquake,,,,,automatic,iscgem,iscgem
1961-01-16T12:12:30.000Z,36.226,141.815,30,7,mw,,,,,iscgem,iscgem875970,2019-12-28T18:42:20.804Z,"near the east coast of Honshu, Japan",earthquake,,,,,automatic,iscgem,iscgem
1961-02-26T18:10:52.000Z,31.739,131.475,35,7.5,mw,,,,,iscgem,iscgem876175,2019-12-28T18:43:42.427Z,"Kyushu, Japan",earthquake,,,,,automatic,iscgem,iscgem
1961-03-07T10:10:40.000Z,-28.866,-175.568,30,7,mw,,,,,iscgem,iscgem876217,2015-05-13T18:52:55.000Z,"Kermadec Islands region",earthquake,,,,,automatic,iscgem,iscgem
1961-04-13T16:34:44.000Z,39.762,77.712,35,7,mw,,,,,iscgem,iscgem17290245,2019-12-23T20:31:25.118Z,"southern Xinjiang, China",earthquake,,,,,automatic,iscgem,iscgem
1961-07-18T14:03:41.000Z,29.692,131.683,30.6,7,mw,,,,,iscgem,iscgem877000,2019-12-28T18:53:23.972Z,"southeast of the Ryukyu Islands, Japan",earthquake,,,,,automatic,iscgem,iscgem
1961-07-23T21:51:09.000Z,-18.307,168.29,25,7.3,mw,,,,,iscgem,iscgem877044,2019-12-28T18:53:41.895Z,"Vanuatu",earthquake,,,,,automatic,iscgem,iscgem
1961-08-11T15:51:36.000Z,43.056,145.101,43.9,7.1,mw,,,,,iscgem,iscgem877175,2019-12-28T18:54:38.292Z,"Hokkaido, Japan region",earthquake,,,,,automatic,iscgem,iscgem
1961-08-19T05:09:51.000Z,-10.75,-70.775,612.2,7.6,mw,,,,,iscgem,iscgem877215,2015-05-13T18:52:55.000Z,"Peru-Brazil border region",earthquake,,,,,automatic,iscgem,iscgem
1961-08-31T01:48:39.000Z,-10.688,-70.925,597.5,7.2,mw,,,,,iscgem,iscgem877295,2015-05-13T18:52:55.000Z,"Peru-Brazil border region",earthquake,,,,,automatic,iscgem,iscgem
1961-09-01T00:09:39.000Z,-59.274,-26.801,129.2,7.3,mw,,,,,iscgem,iscgem17290909,2015-05-13T18:52:55.000Z,"South Sandwich Islands region",earthquake,,,,,automatic,iscgem,iscgem
1961-09-08T11:26:32.000Z,-56.332,-27.345,100.9,7.1,mw,,,,,iscgem,iscgem877339,2015-05-13T18:52:55.000Z,"South Sandwich Islands region",earthquake,,,,,automatic,iscgem,iscgem
1962-02-14T06:36:05.000Z,-37.845,-72.885,30,7.1,mw,,,,,iscgem,iscgem17291428,2019-12-23T20:34:31.018Z,"Araucania, Chile",earthquake,,,,,automatic,iscgem,iscgem
1962-03-17T20:47:34.000Z,10.767,-43.255,10,7.3,mw,,,,,iscgem,iscgem874380,2015-05-13T18:52:56.000Z,"northern Mid-Atlantic Ridge",earthquake,,,,,automatic,iscgem,iscgem
1962-04-12T00:52:44.000Z,38.022,142.789,28,7.3,mw,,,,,iscgem,iscgem874529,2019-12-28T18:28:34.559Z,"near the east coast of Honshu, Japan",earthquake,,,,,automatic,iscgem,iscgem
1962-04-23T05:58:13.000Z,42.506,143.734,60,7.1,mw,,,,,iscgem,iscgem874610,2019-12-28T18:29:40.926Z,"Hokkaido, Japan region",earthquake,,,,,automatic,iscgem,iscgem
1962-05-11T14:11:54.000Z,16.96,-99.741,25,7,mw,,,,,iscgem,iscgem17291824,2019-12-23T20:35:14.944Z,"Guerrero, Mexico",earthquake,,,,,automatic,iscgem,iscgem
1962-05-15T05:23:49.000Z,-7.351,128.218,30.2,7.1,mw,,,,,iscgem,iscgem874743,2019-12-28T18:31:10.162Z,"Kepulauan Barat Daya, Indonesia",earthquake,,,,,automatic,iscgem,iscgem
1962-05-21T21:15:37.000Z,-20.088,-177.459,390,7.5,mw,,,,,iscgem,iscgem874777,2015-05-13T18:52:56.000Z,"Fiji region",earthquake,,,,,automatic,iscgem,iscgem
1962-07-26T08:14:46.000Z,7.512,-82.729,25,7.2,mw,,,,,iscgem,iscgem17292186,2019-12-23T20:37:14.594Z,"south of Panama",earthquake,,,,,automatic,iscgem,iscgem
1962-09-01T19:20:41.000Z,35.656,49.843,15,7,mw,,,,,iscgem,iscgem17292570,2020-02-06T17:47:05.492Z,"western Iran",earthquake,,,,,automatic,iscgem,iscgem
1962-12-08T21:27:21.000Z,-25.802,-63.21,588.7,7.2,mw,,,,,iscgem,iscgem875774,2015-05-13T18:52:56.000Z,"Santiago Del Estero, Argentina",earthquake,,,,,automatic,iscgem,iscgem
1963-02-13T08:50:04.000Z,24.411,122.094,30,7.2,mw,,,,,iscgem,iscgem17293338,2019-12-23T20:40:35.652Z,"Taiwan region",earthquake,,,,,automatic,iscgem,iscgem
1963-02-26T20:14:10.000Z,-7.523,146.308,186.6,7.5,mw,,,,,iscgem,iscgem871885,2019-12-28T18:02:36.138Z,"eastern New Guinea region, Papua New Guinea",earthquake,,,,,automatic,iscgem,iscgem
1963-03-16T08:44:50.000Z,46.636,154.783,15,7.2,mw,,,,,iscgem,iscgem871982,2015-05-13T18:52:57.000Z,"east of the Kuril Islands",earthquake,,,,,automatic,iscgem,iscgem
1963-03-26T09:48:17.000Z,-29.992,-177.675,10,7.3,mw,,,,,iscgem,iscgem17293490,2015-05-13T18:52:57.000Z,"Kermadec Islands, New Zealand",earthquake,,,,,automatic,iscgem,iscgem
1963-04-16T01:29:23.000Z,-0.975,128.07,30,7.1,mw,,,,,iscgem,iscgem872157,2019-12-28T18:07:12.738Z,"Halmahera, Indonesia",earthquake,,,,,automatic,iscgem,iscgem
1963-04-16T01:55:13.000Z,-1.05,128.043,30,7.1,mw,,,,,iscgem,iscgem872159,2019-12-28T18:07:33.259Z,"Kepulauan Obi, Indonesia",earthquake,,,,,automatic,iscgem,iscgem
1963-08-15T17:25:09.000Z,-13.866,-69.414,550,7.7,mw,,,,,iscgem,iscgem17294122,2015-05-13T18:52:57.000Z,"southern Peru",earthquake,,,,,automatic,iscgem,iscgem
1963-08-25T12:18:14.000Z,-17.628,-178.684,570,7,mw,,,,,iscgem,iscgem872971,2019-12-28T18:14:56.615Z,"Fiji region",earthquake,,,,,automatic,iscgem,iscgem
1963-09-15T00:46:55.000Z,-10.522,165.642,35,7.4,mw,,,,,iscgem,iscgem873068,2019-12-28T18:15:55.932Z,"Santa Cruz Islands",earthquake,,,,,automatic,iscgem,iscgem
1963-09-17T19:20:14.000Z,-10.466,165.36,45,7.2,mw,,,,,iscgem,iscgem17294275,2019-12-23T20:45:37.205Z,"Santa Cruz Islands",earthquake,,,,,automatic,iscgem,iscgem
1963-10-12T11:27:00.000Z,44.647,149.225,37.5,7,mw,,,,,iscgem,iscgem873224,2015-05-13T18:52:57.000Z,"Kuril Islands",earthquake,,,,,automatic,iscgem,iscgem
1963-10-13T05:17:59.000Z,44.872,149.483,35,8.5,mw,,,,,official,official19631013051759_30,2020-01-02T23:23:36.230Z,"Kuril Islands",earthquake,,,,,reviewed,iscgem,official
1963-10-20T00:53:12.000Z,44.726,150.547,28.2,7.8,mw,,,,,iscgem,iscgem873349,2015-05-13T18:52:57.000Z,"east of the Kuril Islands",earthquake,,,,,automatic,iscgem,iscgem
1963-11-04T01:17:09.000Z,-6.843,129.684,65,8.1,mw,,,,,iscgem,iscgem17294492,2019-12-23T20:46:22.550Z,"Banda Sea",earthquake,,,,,automatic,iscgem,iscgem
